run_id,source_run,config_digest,training_seed,heldout_index,environment_seed,controller_seed,task,morphology,controller,hidden_sizes,fitness,episode_length,terminated,truncated
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,0,7715924780500070313,3050025190868666152,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,1,2385103800045578792,2785717057737812906,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,2,4813735039331725342,1077477217112413260,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,3,3793813559299775875,3856570721026331609,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,4,1705522806552042596,8619875576398508437,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,5,471057273314058471,8306139207921533606,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,6,9099189235941170451,3045732026440383171,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,7,8410904130240470723,5318598070253650796,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,8,3487401476759442842,8599369557140554280,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_004,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_004,d948692e7f8a79421274dd9f6cc7e45facb803f46ae8d63be0c21cd679d2c447,4,9,454401166012638202,5026496231753250459,Carrier-v0,biped,static,[44],1.6010339847547508,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,0,2577161926355643200,1839116881275009637,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,1,8761528283798679870,2582676750693672453,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,2,6324604158903660906,6384039670331277689,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,3,6503540913692442494,6516451969522835499,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,4,7888786613754533647,7303872079321831540,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,5,7633322950712959544,7993129863661307866,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,6,3461859326716020907,6236095230076414351,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,7,2122581692443590077,8899708676783499977,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,8,974237113847904105,8259290879655581901,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_005,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_005,12119ee8789a72d4de39b07306bcf72120a1202a3951da7a7da699ab126564df,5,9,4675800199569339323,3009303487301656503,Carrier-v0,biped,static,[44],1.8164150296966681,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,0,94472483675199356,2460004866439021116,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,1,2339117787439241350,4039714298538498145,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,2,2379007941387579290,8947506588136368822,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,3,4545441087009352879,4972306044794305250,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,4,4234249901713574507,2115891834758924207,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,5,6722031178287679153,2455184959364860182,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,6,7573511619823880733,1915380114274256095,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,7,1342211064633898387,527931202397595989,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,8,4361147761045026995,7169813947391619754,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_006,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_006,17aa5b283be0549004b5c74b1922ff57d10e25652c263eeb3db88e9c4c402d1d,6,9,7894091030269612486,8250315828710267518,Carrier-v0,biped,static,[44],2.131718265578995,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,0,2027271733498576396,4217710400358904117,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,1,3578529652923348860,2542139344373721480,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,2,3274206748479304833,4048901130842979459,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,3,9200938062830613939,6930829440131536603,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,4,3905994721587173750,330345906852159836,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,5,7176174943521447863,1089648521302917772,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,6,6195976297121131741,3275411651692598377,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,7,5938178922429190549,7431006704799298934,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,8,3584759751078483374,3804813643858259452,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_007,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_007,9df9c78c523c4c7311c5ceb12610711107d640e21680ded48beb9a736179b207,7,9,373797959991461065,7497195291388471452,Carrier-v0,biped,static,[44],2.8868604720673128,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,0,5566471872977625315,1796799537266892257,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,1,2289399597044531201,6626366423441765094,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,2,2379312490766708851,5510654806192440095,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,3,4191625379101392615,2521986091082803103,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,4,7810638329841455691,1634892741375348973,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,5,91575350000736923,6258349308305237895,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,6,5946746433356733784,7966295428557051023,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,7,5411182111075709034,2655836229678245793,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,8,5261740472545706645,307709001863990441,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_008,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_008,0e57e49c802f65dcd589faf4763afdbb3a1af4c70d81ce497abc0cf1b619bc88,8,9,4491271801826112036,606140357871495479,Carrier-v0,biped,static,[44],2.8325223080271376,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,0,8086331181071153947,6863182397550951880,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,1,3929069075520955667,8369357964866216613,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,2,1084141033068223926,7297013548616246852,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,3,471957234781843916,598555419154400424,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,4,3773619031411557483,2944560557957495795,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,5,4015444944743474772,3420486713083347934,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,6,1262415435929561571,1098182557886616013,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,7,3988291411221426434,403963280336678988,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,8,566443627686254237,1836138774036423982,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__static__seed_009,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/static/seed_009,275e79bc26c7759cff176a3e56034b3c8048a5980e26ece38dd43fea1cde46fc,9,9,4348465506442952933,844003246309375204,Carrier-v0,biped,static,[44],1.3634984236315244,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,0,2798873124340754304,1820937790816174980,Carrier-v0,biped,nchl,[44],1.4626897482903105,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,1,1736880761489003959,7696356337644419184,Carrier-v0,biped,nchl,[44],0.7437078245942148,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,2,8267421830226127183,4179048447658122625,Carrier-v0,biped,nchl,[44],1.7207642115753778,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,3,4566417123198101560,6829514653828766062,Carrier-v0,biped,nchl,[44],1.8809480876990368,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,4,6475527408048451934,857669669477103837,Carrier-v0,biped,nchl,[44],1.4228967380610926,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,5,5704701282643541730,8097158869468688667,Carrier-v0,biped,nchl,[44],1.6329568378175294,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,6,9200657426251310544,7936404807211241582,Carrier-v0,biped,nchl,[44],1.1450914214539079,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,7,3011508142457071882,4042702595685647067,Carrier-v0,biped,nchl,[44],0.6348454683783658,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,8,4417469881719722081,1444537641706331835,Carrier-v0,biped,nchl,[44],1.605302146540749,500,False,True
carrier__biped__nchl__seed_000,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_000,4a3d60bfbae110cc2ae817b182f8e6175b8b040eb98b466606818ece568fa0db,0,9,5741967623270490833,667708789435826454,Carrier-v0,biped,nchl,[44],1.984216550400336,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,0,6939491372234311245,6973191839470652074,Carrier-v0,biped,nchl,[44],2.128112572791185,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,1,3338695587035293071,4728127205336229514,Carrier-v0,biped,nchl,[44],2.1769564825472116,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,2,8747564901903976951,7802836790580074793,Carrier-v0,biped,nchl,[44],0.6095288440594921,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,3,7776747665256209482,8431927364481969885,Carrier-v0,biped,nchl,[44],1.959384630419449,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,4,6454792070691016775,2318189268616146435,Carrier-v0,biped,nchl,[44],0.23765533997028623,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,5,8263574783975297219,7677315672343215915,Carrier-v0,biped,nchl,[44],2.0708727075027147,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,6,1765013699185202405,5119890664909386630,Carrier-v0,biped,nchl,[44],2.3747305823438496,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,7,7039039438944557526,3277919053722367275,Carrier-v0,biped,nchl,[44],1.9971619135385705,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,8,8913488881029948486,6917414742213769952,Carrier-v0,biped,nchl,[44],2.134261263329301,500,False,True
carrier__biped__nchl__seed_001,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_001,fc165def04eedc1fd39ccf612741552d9574a5a8228c644a7661cafd62ea43f0,1,9,4007394494518297957,8423074000648814785,Carrier-v0,biped,nchl,[44],2.145179274628355,500,False,True
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,2,0,4230894684372711901,6222167826234217461,Carrier-v0,biped,nchl,[44],0.7537116069586836,500,False,True
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,2,1,1163185520618364184,544058585009018821,Carrier-v0,biped,nchl,[44],2.423734487221015,500,False,True
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,2,2,2472434351689430859,4453648751983994907,Carrier-v0,biped,nchl,[44],-0.14495176754473704,500,False,True
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,2,3,8013714420002427233,8067877515895014892,Carrier-v0,biped,nchl,[44],1.430303013782216,500,False,True
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,2,4,2932681156841783258,2410604093573401826,Carrier-v0,biped,nchl,[44],1.10809239293354,500,False,True
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,2,5,5834202217370762135,6663685495133766966,Carrier-v0,biped,nchl,[44],2.2728603234179796,500,False,True
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,2,6,4883162045590494258,6827307323403476428,Carrier-v0,biped,nchl,[44],0.4164114222906965,500,False,True
carrier__biped__nchl__seed_002,/home/rowanli.tangalin/tpr/tpr/results/hpc_rq1/nominal/carrier/biped/nchl/seed_002,c46b349c32b84b18b55b1db6867a934cedf5926fbed8b7b83ac07cb27e38fbc6,2,7,4522029365851341047,6388884499398941182,Carrier-v0,biped,nchl,[44],2.359862797746278,500,False,True
